"filename", "language", "C++", "comment", "blank", "total"
"/home/plato/mipt_projs/course2/geometry_simulator/src/Raytracer.h", "C++", -1, 0, 0, -1
"/home/plato/mipt_projs/course2/geometry_simulator/src/RaytracingTest.cpp", "C++", 6, -1, 3, 8
"Total", "-", 5, -1, 3, 7
